ensembl_gene_id,min,lowerq,sd,mean,median,upperq,max,total,n_zero
ENSMUSG00000018500,0,0,0.4581473257270798,0.07916805023212431,0,0,7.21416481682846,63.1761040852352,750
ENSMUSG00000018507,0,1.0395744328651126,3.0164318746731933,3.4880762906779714,2.214682348688105,6.7229921339472805,9.9362543528078,2783.484879961021,114
ENSMUSG00000018900,0,0,2.5196108573492304,1.6096110566941113,0,1.7703054959848752,10.061167014972,1284.4696232419008,420
ENSMUSG00000019359,0,0,0.2441089538382184,0.04653686155936301,0,0,3.63257046491938,37.136415524371685,760
ENSMUSG00000019796,0,0,1.2329315059486832,0.34506111147828755,0,0,8.52797128483643,275.35876695967346,664
ENSMUSG00000020101,0,0,2.716490307699088,1.9240149640165842,0.7643148578670615,2.3283528614873275,9.89224141878122,1535.3639412852342,342
ENSMUSG00000020238,0,2.8769594081252876,2.9843703117695517,5.958035884247651,7.20016995695514,8.374802058144637,10.4619234593418,4754.512635629625,25
ENSMUSG00000020399,0,0,0.7261521364048668,0.24741441623833793,0,0,8.11802898878928,197.43670415819366,638
ENSMUSG00000020402,1.10903271151859,8.201952576932024,1.9097953671197863,8.680782051627789,9.136496086129295,9.898524114320946,11.8597935436699,6927.264077198975,0
ENSMUSG00000020689,0,0,1.599759453170766,0.5809297430893466,0,0,10.7268154520054,463.58193498529863,611
ENSMUSG00000020695,0,0,0.527874094884958,0.23391298424095994,0,0,6.4696208642216,186.66256142428603,618
ENSMUSG00000020701,0,0,0.3649330669123791,0.05049841394291662,0,0,7.90497416436478,40.29773432644746,767
ENSMUSG00000020717,0,1.1455875777554425,3.20294350028999,3.936326271612395,2.71140082547763,7.1158960193219105,10.3324204639843,3141.188364746691,107
ENSMUSG00000021427,1.64105527141978,8.735600425589015,1.6832988564578437,9.208426163564221,9.611839541149745,10.25947708057055,11.828395451702299,7348.324078524249,0
ENSMUSG00000021624,0,0,1.7661607531322592,0.766645629316069,0,0.6358541874590714,8.59531915324067,611.7832121942231,570
ENSMUSG00000021728,0,2.502271193982595,3.592756435759843,5.531774183003452,3.9919111122105297,9.390049323505488,12.1081116713129,4414.355798036755,15
ENSMUSG00000021733,0,0.4170799065955968,3.0285312433252187,3.214320660539424,1.922507469969735,6.148004009236943,9.91788575410486,2565.02788711046,195
