"TF","LT.HSC_001","LT.HSC_002","LT.HSC_003","LT.HSC_004","LT.HSC_006","LT.HSC_009","LT.HSC_010","LT.HSC_012","LT.HSC_013","LT.HSC_014","LT.HSC_015","LT.HSC_016","LT.HSC_017","LT.HSC_018","LT.HSC_020","LT.HSC_021","LT.HSC_022","LT.HSC_023","LT.HSC_024","LT.HSC_026","LT.HSC_028","LT.HSC_031","LT.HSC_032","LT.HSC_033","LT.HSC_034","LT.HSC_036","LT.HSC_039","LT.HSC_040","LT.HSC_041","LT.HSC_043","LT.HSC_044","LT.HSC_045","LT.HSC_046","LT.HSC_049","LT.HSC_050","LT.HSC_051","LT.HSC_052","LT.HSC_054","LT.HSC_055","LT.HSC_056","LT.HSC_057","LT.HSC_058","LT.HSC_060","LT.HSC_062","LT.HSC_063","LT.HSC_064","LT.HSC_065","LT.HSC_066","LT.HSC_068","LT.HSC_069","LT.HSC_070","LT.HSC_071","LT.HSC_072","LT.HSC_073","LT.HSC_074","LT.HSC_075","LT.HSC_076","LT.HSC_077","LT.HSC_078","LT.HSC_080","LT.HSC_081","LT.HSC_082","LT.HSC_085","LT.HSC_086","LT.HSC_088","LT.HSC_089","LT.HSC_090","LT.HSC_091","LT.HSC_093","LT.HSC_094","LT.HSC_095","LT.HSC_096","LT.HSC_098","LT.HSC_100","LT.HSC_101","LT.HSC_102","LT.HSC_103","LT.HSC_105","LT.HSC_106","LT.HSC_107","LT.HSC_109","LT.HSC_110","LT.HSC_111","LT.HSC_112","LT.HSC_113","LT.HSC_114","LT.HSC_115","LT.HSC_116","LT.HSC_117","LT.HSC_120","LT.HSC_122","LT.HSC_123","LT.HSC_124","LT.HSC_125","LT.HSC_126","LT.HSC_128","LT.HSC_130","LT.HSC_131","LT.HSC_132","LT.HSC_137","LT.HSC_138","LT.HSC_139","LT.HSC_140","LT.HSC_142","LT.HSC_144","LT.HSC_145","LT.HSC_146","LT.HSC_147","LT.HSC_148","LT.HSC_149","LT.HSC_150","LT.HSC_151","LT.HSC_152","LT.HSC_156","LT.HSC_158","LT.HSC_159","LT.HSC_161","LT.HSC_163","LT.HSC_164","LT.HSC_165","LT.HSC_166","LT.HSC_167","LT.HSC_169","LT.HSC_170","LT.HSC_171","LT.HSC_172","LT.HSC_173","LT.HSC_174","LT.HSC_176","LT.HSC_177","LT.HSC_179","LT.HSC_180","LT.HSC_183","LT.HSC_184","LT.HSC_187","LT.HSC_188","LT.HSC_191","LT.HSC_192","LT.HSC_193","LT.HSC_194","LT.HSC_195","LT.HSC_197","LT.HSC_198","LT.HSC_200","LT.HSC_201","LT.HSC_204","LT.HSC_206","LT.HSC_207","LT.HSC_208","LT.HSC_210","LT.HSC_211","LT.HSC_212","LT.HSC_213","LT.HSC_214","LT.HSC_215","LT.HSC_216"
"ENSMUSG00000002108",0,0,0,0,0,1.22567779131035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63030107684029,0,0,0,0,0,0,0,0,0,0,0.376058451390123,0,0,1.14162761861988,0,0,0,0,0,0,0,0,1.34423796046204,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43190294461854,1.390365598227,0.629223695470213,0,7.69814971232478,1.21889951739823,0.630377941345459,1.36697002742986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817700894586727,0,0,0,0.945578721364039,1.25024850734556,8.10405425725802,2.15267353177047,0,1.71568669425687,0,0,0,0,0,0,0.945679175073136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542661491960581,0,0,8.04760657243547,0,0,1.53797766204151,1.98779622229326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12155925487288,0,0
"ENSMUSG00000061311",0,0,3.35725922402002,2.31086866317959,3.14179214095054,1.87864920094632,8.90950766828236,2.78918984341533,0,0,1.4632082392295,0,0,1.32911969540937,0,0.848320444810964,0,1.24235477174918,0,9.11941072436218,0,0,0.195389661773446,1.05964127416265,0,0,0,0,0,0.645984089797875,3.32871442685815,1.63622250766318,0,0,0,0,0,2.37044852793082,0,1.11693075205511,0,1.14162761861988,0.836755182605575,0,1.662320421717,0,1.34674341170981,1.21889670009124,0.472094735381451,1.05252399632069,3.73462120181568,0,0,0,1.47168060676751,2.13922923452831,1.74038847164395,0,0,0.997554300020128,0,0,0,0,0,2.08505137984931,1.06589277514594,0.336288793523637,0.887910647790953,1.21889951739823,1.4026738217479,0,0.733277872112113,0,0,0,0.812681568824563,2.66647445595808,1.41170848860352,2.91178648058055,1.91238614288399,0,2.14573540679245,0,0.535574991802586,2.66786711113167,1.0892048412023,1.27716209536501,0,1.38718940125449,0,0,0.891036004226655,0.895062630621889,0.764870672394279,0,0.360755510502502,0.862794676097262,1.47118075272525,1.9175783772607,0,0.669781659387376,0,0,1.71568669425687,1.29017527474048,0,2.07661281416441,0,2.65422806470208,1.81224355291811,0.548976815282572,2.61990123133689,0.760226285804745,1.93474296726988,0,2.37498978149678,1.15937522308033,0,0,0,2.30176385917337,2.33725204080983,0,0,0,2.5426042556093,0,2.00426121062904,1.37189658146623,0.542661491960581,1.43088992610827,1.12648877073629,0,1.22819786149267,1.17782213077766,0.964905601859982,0,0,0,1.49181090413448,2.43950027174492,1.91597302665434,1.11532015944965,1.37384356518434,0.662134963498714,2.76453796374259,1.79852891621061,1.79370847635815,0,1.22846814583548,1.07752860463315,0,0,0,0
"ENSMUSG00000054939",0,0,0,0,0,0,0,1.5708539180375,0,0,1.4632082392295,0,0,0,0,0,7.78307028727526,0,0,1.39401844664854,0,0,0,4.50387427954156,0,0,0,0,7.50669889863657,0,0,0,0,0,0,0,0,0,0,0,0,0.680908486296312,1.36292272688445,0,0,0,0,0,0,0.620190101473768,0,0,0.740755741907091,0,0,0,0,0,0,0,0,0.489529460442979,1.67832830407239,0,0,0,0,0,0,0,0,5.96790714680485,0,0,2.30682042954154,0,0,0,0,0,1.91238614288399,1.15781333212364,0,0,6.03849860860321,0,0,0,0,0,0,0,0.891036004226655,0,0,0,0,0,0,0,1.25024850734556,0,0,0,0,0,0,0,0,0,0,0,1.44132055175372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19336381264401,0,0,0,0,0,0,0,0,0,0,1.11532015944965,0,0.662134963498714,0,0,0,0,1.22846814583548,0,0,0.829199571324653,0,0
"ENSMUSG00000049421",7.0809868424151,1.15207892632712,2.49158634307981,2.31086866317959,4.26762037080977,2.6678040031293,2.88996739924422,7.03422816277974,9.45787426651341,1.82526587382885,5.6993028528439,2.4245396870947,2.95603058783426,3.53449151297756,6.74594227414066,9.03028978108815,4.34671293568094,3.57612902439954,1.39673965834653,6.73912300596579,1.7615802699483,1.8035747606308,0.846139133622627,8.3833364130814,1.80674617799325,9.03822783861331,3.1347044619459,0,3.44761050990892,1.42997417380773,3.9051543940963,0,2.74813745661613,3.40060751446773,8.4853037178294,9.45043272391024,2.90499195455084,2.85927944937808,1.99201189206566,6.79781173828358,0.904374771162929,2.20754737015715,4.54854852748477,4.46231934139858,2.59747276533832,1.12561390275763,3.12380988401281,7.22593885648332,5.56847744303103,1.65457798127198,8.2776643073319,7.1852250696819,9.46682423571639,4.23101355726874,8.50999985169103,7.39109790655208,7.23687600973515,5.44948476963519,5.89120464614635,6.77650874043395,1.8158968532448,4.78989273163245,3.58530435587565,5.76006558176002,3.86633320363349,8.48920845233505,6.92221148426996,2.30380148116493,1.82842147017092,8.42435218016448,8.75938454472852,9.20474848051984,8.06583071480262,2.22520896831228,0,1.65147039497379,9.13131725590176,6.71837240777608,3.45458687816075,8.62860027329743,2.70677887928213,8.02669537447483,5.96931628072389,3.72883769798914,1.88640128846915,7.69462434157753,6.64711202055938,3.02113999083824,1.32818248936409,2.0811255728358,9.79898231272978,3.64526203962133,9.1722724041978,2.15015750737471,2.16867038277688,9.29077405141191,1.94147512041887,9.02454164643415,4.78593270773982,0.945578721364039,5.70089704198278,2.3605961356549,2.15267353177047,1.14733430493588,2.97335197163732,6.59108283460427,8.59354544130231,3.41338708400263,0.983124902598781,4.07769452972913,4.70701671521522,5.44626910828186,6.19099243658252,1.25550830885279,9.54360882392086,3.05562018020019,4.70729997967227,2.23291253941243,1.46815635281221,2.4122862272436,2.62537177836237,3.8833380825118,3.18694160398455,8.44465318984208,2.61117156535716,0,3.70774508830073,3.33548405716313,2.81222385092391,2.52714975853563,1.24486993486484,2.13496329165873,3.38765733458182,9.39530866310622,9.88818441091409,2.59679204320248,2.52598840759684,4.27732283234327,7.85669269386638,4.66270726859122,7.86785700586131,7.5959467007916,3.59630663348863,2.50226012729914,3.39911713376057,9.80201391465472,2.28200547540767,4.82095432299015,2.84149495870536,7.89743903538838,2.671909805641,3.84046454465332,2.44397283867519,2.28791453599166,9.38179095047247,5.92912165612856
"ENSMUSG00000052684",9.46719086846245,9.33899782271897,8.4227924193282,7.96921094340832,3.14179214095054,1.22567779131035,4.99972625830602,8.9984169531107,7.69816314071147,9.50374839484284,8.42481969850019,8.72552222342117,8.06616704156056,7.38693380405611,9.03523527527527,6.19054244975818,2.89701830386602,2.96886831762636,2.09292363581515,8.98216657036528,8.3387078092791,5.02461472031501,4.77207352055965,7.63200056953575,10.248558172043,9.35359241402638,8.01031618675217,8.57112861284488,8.50272697671206,7.30171652288383,2.1009348556407,3.52888911756322,9.75024569819768,6.64085124593119,9.82909781116005,8.43605257027536,7.85019197574379,10.0868665147912,2.09616225465199,7.48425839269087,11.6137935896219,9.88221786627984,10.8420287279295,7.79417433481005,8.7913983553549,5.9233431475557,8.20463313310225,7.82468313734991,5.70321453837269,6.17854205923759,5.69448178369371,9.33505463116547,10.2506376909808,5.19207951201863,1.47168060676751,2.13922923452831,2.1737276978292,2.56721816234535,6.89592857827806,1.99632989351199,6.6191528984309,3.04819501682909,5.08782480300915,8.35869403020594,5.2613998627676,8.16990913709203,8.9709886551638,7.0182259767094,9.58842755980332,8.8044671469689,3.11629595576236,10.3416203068051,0,6.00915258203243,0,0,8.39444497331468,0,4.13793007403641,5.44014552162861,8.25301684462004,7.80635872206039,8.22395566339101,10.4527820362622,9.94857949332053,2.66786711113167,2.36019957977061,2.39803641325338,8.95143548240909,6.00026499672719,10.279398486979,7.95717178849726,9.28129686532989,7.82717520671844,2.16867038277688,8.7235413325112,9.81132033148296,9.07358565925725,3.7449586388265,2.71276476895129,3.21302739786852,6.13190563895391,10.5275810151251,9.56368509098473,2.47743354288076,7.51682505105071,8.99119304867775,10.8792936712552,8.82410510880993,10.2607012978959,6.10477192409676,7.23423697901467,4.64499293633802,8.45959830527347,5.23650413866679,3.72145400528839,4.45526851730611,2.8415774560086,8.46897511959099,7.237161846452,9.65593465749044,6.60436424839423,10.1548220285484,10.2789154497391,8.23463686046155,3.69558196899763,8.61448252146315,9.83042102171832,4.00532454960706,9.08359651878445,9.53024018342767,11.5142838861386,7.69270971308136,7.87086141281837,9.67960747476582,10.5598629085437,4.45566175992008,11.5739233240217,12.1643098100388,5.63394308565772,9.85005630885922,10.3945265248022,8.16334421078646,8.81402437912155,9.13656853913323,6.47485485709386,9.3657380630605,4.19775323656342,8.63733124377912,9.38630182407403,5.84332022895039,6.62522317006575,9.20330634372847,8.30886975001122,6.56664690794294,5.66546778112243
"ENSMUSG00000034551",0,2.55810991631605,0,0,0,0,1.04876361137457,3.44015824051684,0,0,2.17453953016621,0,0,1.32911969540937,1.09987384524541,0,2.07875550806297,0,0,0,0.845508315181635,0,0.367445735582468,0,1.16945155603614,0,0,0,1.79807507476446,0.21583168552384,2.1009348556407,0,0,2.06586056310887,0,0,1.20039590044394,0,0.376058451390123,0.831256106975687,1.45599986011329,1.14162761861988,0.478210067900442,0,1.48768019088638,0,0,1.87001854625939,0.472094735381451,0.620190101473768,0,1.00772381180749,0.740755741907091,0,1.47168060676751,1.70936896089037,1.74038847164395,1.40174974791195,0,0,7.24068397916923,1.1453257265401,0,0,1.43190294461854,1.390365598227,1.06589277514594,0.336288793523637,0,0,0.630377941345459,2.0560860701075,0,0,0,0.514306431514247,0.462823577673961,0,0,0,1.91238614288399,0,0,1.60552806001007,0.535574991802586,0,1.0892048412023,0,0,0,1.7260510581921,2.7561892619517,1.83330388026601,1.44327841884737,8.7184637575569,0.817700894586727,0,0,1.47118075272525,0,0,1.12542917836509,0,0,0,0,0,0,0.983124902598781,0,0,0,0,4.66000841245399,0,0,2.37498978149678,1.15937522308033,0,1.2875062125702,1.445450071949,1.56817860340828,0,0,1.82984885974111,0,3.04257377730056,0.869290379276498,2.00426121062904,0,0.542661491960581,0,2.18580372939666,0,0,1.81750045694727,0.964905601859982,0,0,0,1.14292213035915,0,0,0,1.37384356518434,0,2.28200547540767,0,1.79370847635815,0,8.21840780536785,1.07752860463315,1.68737002026849,0,0,0
"ENSMUSG00000028952",2.57952782006804,2.22250075280494,9.86173204601653,6.64451155375056,3.14179214095054,3.37442338616096,2.07254094349043,3.15108272985109,0,1.82526587382885,2.64883924396139,2.4245396870947,1.42758737532679,0,1.71664811178215,5.17862554959287,8.46132592805902,0,1.39673965834653,0,0,3.08279178877156,0.101000101328076,0,0,0.541525224660689,2.29026855490367,0,0,0.403536557684797,1.79385617573318,5.68941667287875,0.86150080082926,0,3.66433937725778,4.07705345345267,1.55926706457458,7.49468605040167,1.13169838079415,4.84110765461821,8.62260701534058,1.49028612858685,1.12369459963721,3.0026472998434,0.444534933406537,6.75443202502816,0.825123596197195,6.83103285085127,0.472094735381451,1.05252399632069,7.2462002833566,0.590116300441331,1.22780387493217,2.44483582082943,9.60648592976632,3.48746048348533,6.96678016428258,4.37202026861241,3.598664053117,3.58047554554286,2.46921181004562,2.44462883892745,0,1.72804662951245,0,2.9041573012599,1.06589277514594,1.63228582741145,0.887910647790953,1.21889951739823,1.67440724675571,4.62581073985626,2.31454320030508,5.03138002498701,2.30682042954154,0.514306431514247,1.09403996368442,4.79409305763154,7.11710484545183,2.09178360135491,0,9.65939050771789,4.17997983061611,3.19728111213855,1.23177599302966,3.54964202047644,1.52570759778121,2.39803641325338,2.8162814932748,3.18244287839777,0,1.95533016715751,0,7.26702006781227,7.03402293127835,0.817700894586727,0,0.862794676097262,1.47118075272525,0,1.25024850734556,0,0,0,1.71568669425687,0,1.02161524113735,0,0,6.46546945505619,0,0.945679175073136,0,0,1.93474296726988,4.35791720476054,2.37498978149678,0,6.61717297519512,1.95684277248099,0,2.30176385917337,3.18694160398455,8.93861554373254,1.82984885974111,0,3.41316023450541,1.4079119309238,0,6.01176913802975,0,0,2.79000806002059,9.17240174251391,4.09701233232048,2.8702167278679,2.52598840759684,0.671982920211771,2.11929804825429,8.32335026360099,1.49181090413448,3.2999883844852,2.98808587737054,0,2.06460759763082,1.96794809868418,0,1.79852891621061,2.56902904483661,0,1.22846814583548,0,0,0,1.37777632795294,6.08143438444217
"ENSMUSG00000021250",9.20050130635708,8.31654469383833,2.49158634307981,0,2.63632658587378,0,1.04876361137457,7.13880582823612,7.92616855252283,7.76298963648893,8.0666040254508,2.4245396870947,10.3146326453442,1.32911969540937,9.07859297300955,0.848320444810964,2.07875550806297,1.24235477174918,2.56051344169892,8.32241034367262,3.69526629583076,7.56585346676189,7.00137172634759,3.10280796538693,11.4694255486317,1.71261884008428,3.66384721960861,9.50410091418048,6.60917591282742,8.73899539518609,2.56920163266324,4.71710617276209,4.11591123733813,6.08584028557554,5.1713756811874,7.04430345424308,5.17179670670029,8.44824048629,7.78250312711319,3.31631792776822,12.3601752046013,9.53110357996223,11.7332288438465,8.11935816069376,3.21725137215895,3.54070847597852,3.35899281916737,4.38648650609235,9.86961332717198,3.17890033792058,6.70196975426424,4.65864957109774,12.0337861873298,4.53749388953973,3.01681567877522,4.69888259280086,3.00427732944842,3.64334009025824,11.2620462187539,2.58088402770009,7.79652549042494,2.3333861953564,9.36406910771849,10.0905411362405,7.06011049390752,4.91581335949227,4.73857474645223,7.95886856920986,4.23728677102281,11.8921069346906,4.12425482537831,8.66283364414715,0,0.545447794943069,0,0.514306431514247,0,0,1.41170848860352,7.32979299804912,4.34696984837558,1.79176401748183,4.82789125970083,3.61316518740673,10.0766117392329,2.66786711113167,2.2505244628796,1.94382204127877,1.32818248936409,1.38718940125449,9.52162194367779,8.74761885978926,9.74782359096243,2.81102588790488,3.23121918664045,11.250277899467,1.27529966439522,2.56348666905253,4.3573660753674,2.71276476895129,3.74517445579163,2.18427811551095,7.89971467659292,2.55094240344284,2.97335197163732,3.95007423531946,11.6094272484086,7.86237271041651,7.55119148901665,8.96977917549256,3.09349933477077,7.31616671248588,8.50387058596726,9.60877606803877,4.55978550104496,4.17528835562415,5.10846473283687,8.24428609653817,1.46815635281221,3.64713708105451,2.81397037140676,8.62227230540588,5.06294777921833,10.1855356577936,3.48799988353696,5.20433256890183,7.40874522875135,3.55433514813486,5.21497899934197,10.6426243332689,11.0890147315788,11.7456602960066,9.78550827374548,4.86132488879511,6.6296500806263,9.8883817511142,10.4584160206319,12.3112610798848,12.4983193715206,8.9249775608095,7.78729327933828,6.51889748392612,5.36521644136345,13.51569556403,5.10532687044168,8.4956039744611,1.55177084239479,1.79852891621061,2.23283706211468,6.84082278917773,0,2.44404973613569,8.43131801266603,0.829199571324653,0.616255804805335,4.87133512453538
"ENSMUSG00000000782",0,0,0,0,0,0,0,0,0,0,1.4632082392295,0,0,0,0,0,0,1.24235477174918,0,0,0,0,0,1.05964127416265,0,0,0,0,1.79807507476446,0,0,0,0,0,0,2.3130849113459,0,0,0,0,0,0.680908486296312,0,0,0,0,0.825123596197195,0,0.472094735381451,0,0,0,0,0,0,0,2.1737276978292,2.09910560344277,0,0,0.588955029896718,0,0,0,0,1.390365598227,0,0.336288793523637,0,0,0,0,0.733277872112113,0,0,0,0,0,0,0,1.91238614288399,0,0,0,0,10.2229644292121,0.80876527462135,0,0,0,1.10708875939626,0,0.891036004226655,0.895062630621889,0.764870672394279,0,0.889313520324961,0,2.65934492798406,0,0,0,0,0,0,0,0,0,0,1.86692669209532,1.81224355291811,0,0,0,0,0,0,0,0,0,0,0,0,1.32046637386361,0,0,0,0,0,0,0,0,0,0,1.88185381389216,1.17782213077766,0,0,1.4181426946959,1.33373885305582,0,1.6835927122655,0,0,1.37384356518434,0,0,0,0,0,1.22846814583548,1.07752860463315,0,0,0.616255804805335,0
"ENSMUSG00000022708",8.50919362606335,7.56407486463293,7.57427079337409,7.70732749630301,3.51537574301103,9.08876996074201,2.66534292761954,6.12883314474909,3.84133710874188,4.72449916709589,2.17453953016621,8.24046603447392,7.22609342264422,6.94850681844135,8.16410177542074,7.27311966127259,8.06946266847434,8.47621707800257,2.56051344169892,6.96272670193625,2.06612053937957,7.24898103040224,1.29297832095295,8.9207943004031,10.3137316001116,8.12340439467648,4.3545479200362,5.79416045946894,9.58692111712856,1.73981002251741,4.05544692265567,1.63622250766318,8.77227910265433,4.89149346061774,8.71114679237156,5.03366812011323,7.20630210560776,8.35022963522444,9.15501871331313,1.73885490377644,8.06003988287562,3.04225692292976,8.456049378455,10.4039022904316,8.34138235364281,2.36087077101572,9.17547903195384,9.3448254962261,6.95541525222588,8.22696702786242,4.16418817055922,7.70183262683777,9.4475419252505,8.51357056850797,4.78668616136649,8.92387089406262,4.38547491199657,3.20337223970892,2.99033196329366,3.99541090620843,8.11518914492596,7.40137912571542,3.8281656940547,2.76170531556956,8.52931775711191,5.81068306604944,7.80072772488053,1.36458833432285,7.93216368034468,2.93328080410318,2.42861508575724,6.3494967142404,4.81551841749065,1.25000339679673,2.30682042954154,2.80659267313141,9.70238141256322,1.87750050310554,8.21224169317941,6.96560428313771,8.13028994796807,9.26240634966452,8.84540793629764,10.2106223086734,8.75668628001982,8.64363721253349,1.0892048412023,10.2606076393099,4.56455642095548,4.56191293141959,2.98634387908026,6.70887255036475,2.14340305030295,3.60596575432152,2.86650428651145,8.34136411011575,1.94147512041887,10.2802726307662,5.93698088810434,5.10159155140136,7.47158959211681,7.2048291722808,3.50328905916507,1.49700607747179,8.8532314003994,8.55784730946309,5.74253782713562,6.86855903991642,9.06677499051906,4.47121208040529,7.69330685846825,1.51207051310579,9.62297283768167,6.79840371258475,9.76572505678623,3.05562018020019,6.83361978112017,8.09606729782586,2.84466359669616,10.1559267787551,7.86299530679966,7.6683603642902,8.3984509331991,3.08531273871731,8.32935812056412,6.96976672557119,2.5426042556093,9.19154164586541,8.89745059309468,9.27696476903842,5.34799101271255,7.58993319074192,8.58638422430593,7.13047949543693,9.28857742078437,5.37139156650996,9.33843423680759,5.61630381084323,7.51800755709335,9.06262153969239,8.99003862143803,8.18391937362138,4.02283414679852,7.98934048167779,6.72854176230827,8.63950226901889,6.39345078479483,7.90056930791225,7.95964547211125,5.95545588876878,3.85117993230357,9.13666148944254,9.4749651825873,9.1963102622198,2.24191403548963,4.33795246149641
"ENSMUSG00000018377",3.99388454252128,8.08287779747953,6.47338496438811,2.31086866317959,3.14179214095054,8.46379297715509,1.04876361137457,8.73705761788677,7.40848493820635,9.05010549581426,1.4632082392295,1.96804817794471,8.04785752213325,8.1793428576211,5.0941273275594,8.0330463666161,9.06677485749125,8.58797279800559,3.43273923448639,2.90927146785267,1.37506473715607,8.41888672820466,5.26645411444407,1.66394859687993,5.06526232631917,6.26810216057061,3.1347044619459,2.86538991481194,1.79807507476446,5.70474234973239,2.1009348556407,6.89574459772906,6.05211576569642,3.78108119902987,1.73801023059881,2.3130849113459,1.84641487924397,3.51444382253483,6.16141508415069,5.5296823188187,1.85407524932222,1.14162761861988,7.65980557641239,3.0026472998434,2.41427201539072,7.87303732296494,8.74059978558056,7.9768947457624,1.73237007118547,9.19709816927916,3.12015327223651,1.00772381180749,5.02411555596825,3.84136034522542,8.48165019532987,3.97784351637382,9.77389307162601,2.9200786510993,8.17286712965688,7.25252434073991,1.59293654059139,1.1453257265401,6.54571958139766,3.18503620319505,8.87545602725616,7.48671126639958,1.90059149028723,6.76672029541925,8.76122399604163,4.08170530832394,2.1002452736231,8.54577832338578,7.89166854021845,0.940314529995232,6.9470271165139,7.27789770219941,1.86696976619216,7.42760839970129,4.86932104029019,2.91178648058055,1.91238614288399,1.79176401748183,7.07234093012447,9.69958705790946,8.11142578464243,8.70970903649607,7.89353911158353,6.67351191220699,6.92918649769234,3.62173570853924,2.15779262642156,7.64086108151592,1.43776824744877,7.88078063904667,6.17632680575099,8.78469120512468,6.85518822002626,2.56348666905253,5.18783670531629,6.76037415036107,5.70089704198278,1.74988980564951,0,1.14733430493588,0,7.52816778595684,2.35635872061268,2.07661281416441,10.1948973972749,3.8316479083804,0,0.945679175073136,1.44132055175372,4.19722901812844,2.7325297427226,6.51114388404459,6.83361978112017,8.73672100595698,2.43741491102538,7.04588219450361,0,2.30176385917337,4.10547419726411,1.9981726171971,8.64694468524121,8.61899720759099,3.04257377730056,2.10670227716646,5.09297495758287,7.86334036154501,1.71514062255749,8.60201454947781,8.68507727356073,1.78267455868603,8.34252245821697,6.80847255999252,8.02196012330114,7.18152503018254,4.00465529040765,2.0147484015161,9.63232401586715,8.30995134099874,1.25510259961236,8.34548404083087,8.98167426287375,4.06396975989056,7.97802291142965,8.06982330602193,9.15081708088483,7.81291680272593,3.55402943140712,8.85119736045989,3.59734671821955,7.23003268952652,8.89745922847895,6.94398017862624
"ENSMUSG00000042063",8.76167524424025,7.99574747474853,8.3221681150642,5.76777490691615,1.85149229660814,8.67697662155071,8.26553544133916,9.06893667998715,0,0,0,0,1.42758737532679,0,2.4785675281223,0,0,0,6.3108275171547,2.55686849021036,1.7615802699483,0.872064706928352,0.283981109921558,7.64768882890697,1.16945155603614,0.934343597917825,7.42814866369996,3.52090996604454,3.44761050990892,7.84491240172535,2.75644206519869,7.76935105875543,2.3461448292448,5.86698352456436,0,8.82501217956915,0,1.62550867129883,0.920959446079253,0.474687209104307,0.904374771162929,8.19735062150373,0,3.90971420950918,2.20437662118493,1.47140371003212,7.51663049265761,1.21889670009124,0.827204512593852,0.620190101473768,7.26075106840136,1.00772381180749,8.88902000180507,5.00506118434546,2.6600029911648,0,0,3.20337223970892,1.91786222785741,7.87164226091465,7.44232818459398,7.16192177443244,3.29311662855618,1.1086213747509,8.16122238571581,2.08505137984931,6.76429173222794,0.837954695816242,1.43348749044592,2.317035658065,8.15959205013457,2.0560860701075,7.65139896391936,0,3.15312889905407,6.78981628363433,5.13098415663971,1.87750050310554,6.91357725803945,2.91178648058055,0,1.79176401748183,2.14573540679245,8.87302351796131,6.49911926335983,5.83860751201429,1.52570759778121,5.85660491680787,0,1.38718940125449,0,6.07028355880712,2.14340305030295,0.895062630621889,1.26209354413649,0,0.360755510502502,8.04306563623797,3.3019439669843,8.30298999521273,1.90982989110595,0.669781659387376,2.15267353177047,1.14733430493588,1.71568669425687,8.21598633499072,5.62699281429164,3.41338708400263,7.7076775832734,5.25041827819525,2.5906642952962,0,9.07608790384631,9.10811269985667,9.38208709060649,6.62243184810835,0,0,0,2.4122862272436,6.94681177625115,2.78573954175896,3.71810681402877,8.70492794206796,1.82984885974111,4.331281098708,0,0,8.16553034149101,0,1.71514062255749,9.17413701239433,8.1725972887787,7.30761898127813,1.88185381389216,1.17782213077766,0,8.34920252340394,2.11929804825429,0,8.43950591368064,2.43950027174492,0,1.11532015944965,0,1.11426390742261,8.32076303726447,2.57466023007276,8.41554254392458,8.25065287532902,8.7643651643789,3.13305781308916,5.63967181180692,4.40559645498341,7.24610743724095,1.70556857890008
"ENSMUSG00000037638",0,0,2.49158634307981,0,0,0,0,0,2.44481542954916,8.70794777793639,0,0,0,0,0,0,3.41593163835878,0,0,0,0,0,0,0,0,0,0,0,0,0.111948221296259,0,0,0,0,0,7.69634978999992,0.72160331555025,0,6.92606461484977,1.11693075205511,1.45599986011329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09429605226365,0,0,0,0,0,0,1.67832830407239,0,0,2.08505137984931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07635477877963,0,7.16439761179951,1.27716209536501,0,2.54771095367706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983124902598781,0,0,0,0,0,6.3727763167408,0,0,1.15937522308033,0,1.2875062125702,7.66894619047919,0,0,6.52897080362596,0,0,0,0,0,0,0,0,0,0,0,0,0.964905601859982,0,0,0,0,0,0,0,0,0,8.30322433893938,0,0,0,0,0,0,1.35241882424565,0,0
