xenbase_gene_id,min,lowerq,sd,mean,median,upperq,max,total,n_zero
XB-GENE-1002009,22,28.5,13.079245645933357,38.666666666666664,40.5,48,54,232,0
XB-GENE-1002020,1644,2011.75,1085.2559913065058,2659.8333333333335,2491,2710.75,4697,15959,0
XB-GENE-1002054,72,89.25,59.01186321410297,132,119,160,229,792,0
XB-GENE-1002072,39,46.75,25.35678738852118,65.16666666666667,62.5,73.75,108,391,0
XB-GENE-1002106,0,3.25,2.7325202042558927,4.333333333333333,4.5,5.75,8,26,1
XB-GENE-1002136,74,85,30.96880150517076,108.33333333333333,104,131.25,149,650,0
XB-GENE-1002146,225,282,66.18282758137995,322.8333333333333,332,375.25,393,1937,0
XB-GENE-1002174,162,193,62.19539104038712,242.66666666666666,253.5,286.25,317,1456,0
XB-GENE-1002192,41,67.75,51.292949483010496,98.16666666666667,93.5,108,189,589,0
XB-GENE-1002225,5334,6477.5,2155.7111819536494,7883.5,7378.5,9606.25,10684,47301,0
XB-GENE-1002268,45,66.5,32.95855983908682,87.66666666666667,84.5,113.75,128,526,0
XB-GENE-1002280,132,155.25,44.69190829072603,187.83333333333334,185,226,240,1127,0
XB-GENE-1002296,34,37.5,13.4412301024373,48.333333333333336,47.5,56.75,67,290,0
XB-GENE-1002307,123,202.5,81.98455139028734,240.66666666666666,233,286.75,358,1444,0
XB-GENE-1002350,69,78.25,30.891206947393083,102.33333333333333,97,124,146,614,0
XB-GENE-1002360,10,20.75,18.272018680667625,32.333333333333336,30,42.25,60,194,0
XB-GENE-1002391,108,119,35.2500591016053,146.83333333333334,145,174,189,881,0
XB-GENE-1002400,826,1108.75,337.8500653643072,1250.3333333333333,1174,1355.5,1825,7502,0
XB-GENE-1002420,148,189.5,67.28868156433641,222.83333333333334,196.5,259,329,1337,0
XB-GENE-1002429,15,21.75,20.429553755935704,31.833333333333332,26.5,29.75,72,191,0
XB-GENE-1002440,6,8.75,7.118052168020874,14.333333333333334,14,19.25,24,86,0
XB-GENE-1002454,292,353.75,126.53695112495797,420,385.5,442.75,652,2520,0
XB-GENE-1002468,0,0,0.5477225575051661,0.5,0.5,1,1,3,3
XB-GENE-1002479,404,466.5,141.93578360183406,556.1666666666666,522,614.25,796,3337,0
XB-GENE-1002488,45,51.75,37.70632130912092,82.16666666666667,80,95.5,145,493,0
XB-GENE-1002501,1121,1249.75,483.77532664106246,1653.1666666666667,1612.5,2010.5,2301,9919,0
XB-GENE-1002521,131,146.25,73.59257208894569,202.33333333333334,195.5,223.75,329,1214,0
XB-GENE-1002533,13,39.25,41.831407658201826,58.666666666666664,50.5,62.5,136,352,0
XB-GENE-1002576,69,97.75,39.716075670522464,117.16666666666667,104.5,140.5,177,703,0
XB-GENE-1002601,3374,4114,1179.7818442407054,4717,4267,5470,6460,28302,0
XB-GENE-1002629,50,58.25,35.552777669262355,89,90,120.25,126,534,0
XB-GENE-1002637,111,120.5,46.223010142857056,158.16666666666666,150.5,187.25,227,949,0
XB-GENE-1002648,0,0,0,0,0,0,0,0,6
XB-GENE-1002712,85,108.5,34.22085134339394,128.33333333333334,120.5,156.5,171,770,0
XB-GENE-1002747,66,73.75,47.82746770075399,107.33333333333333,96.5,118.5,193,644,0
XB-GENE-1002775,12,17.25,7.833687935236294,22.166666666666668,22,26,34,133,0
XB-GENE-1002788,166,231.25,125.6451352022831,296.5,254.5,335.5,518,1779,0
XB-GENE-1002805,167,235.5,77.40133504447236,269.8333333333333,247.5,327.75,371,1619,0
XB-GENE-1002819,0,0.25,1.1690451944500122,1.1666666666666667,1,1.75,3,7,2
XB-GENE-1002829,278,471.25,285.5951096686823,662.8333333333334,723.5,780.75,1065,3977,0
XB-GENE-1002882,164,210.5,83.55118191862998,261,236.5,327,370,1566,0
XB-GENE-1002926,827,937.5,462.4333105072197,1269.8333333333333,1197.5,1393,2088,7619,0
XB-GENE-1002939,125,155.5,57.54186881451337,185.33333333333334,164,208.5,283,1112,0
XB-GENE-1002951,245,301.5,107.73253918849215,386.5,408.5,459.25,515,2319,0
XB-GENE-1002977,32,45.75,20.146960068456977,56.5,51,69,86,339,0
XB-GENE-1002995,0,0,0,0,0,0,0,0,6
XB-GENE-1003060,15,18.25,15.069837424471439,30.5,30.5,36,55,183,0
XB-GENE-1003095,504,586.5,193.55929324111514,731,725.5,830.75,1025,4386,0
XB-GENE-1003109,85,109.5,35.38596708677985,131.83333333333334,129,156.75,179,791,0
XB-GENE-1003124,247,292.5,129.1629461829772,382.6666666666667,361,440.75,590,2296,0
XB-GENE-1003133,368,388.5,133.37765929869963,483,427.5,567,686,2898,0
XB-GENE-1003145,0,0,0,0,0,0,0,0,6
XB-GENE-1003198,0,0,0.5163977794943222,0.3333333333333333,0,0.75,1,2,4
XB-GENE-1003250,481,629.5,192.2481902819027,720.1666666666666,652,875.5,964,4321,0
XB-GENE-1003268,0,0,0.408248290463863,0.16666666666666666,0,0,1,1,5
XB-GENE-1003294,1029,1421.75,625.2092982887144,1864.3333333333333,1927.5,2335,2578,11186,0
XB-GENE-1003315,39,43.75,17.558473737771173,58.5,57,74,79,351,0
XB-GENE-1003329,2905,3421.5,1013.1849617254821,3878.1666666666665,3605.5,3879.5,5822,23269,0
XB-GENE-1003347,7,12.5,7.386925386564201,17.166666666666668,17.5,21.75,27,103,0
XB-GENE-1003369,655,738,246.04911433830983,935.8333333333334,917,1128.25,1249,5615,0
XB-GENE-1003379,28792,38298.5,14380.97390883756,45833.833333333336,40872,55833.25,66206,275003,0
XB-GENE-1003391,46,57.25,21.12502465481796,72.66666666666667,74,84,103,436,0
XB-GENE-1003489,0,0,1.7511900715418263,1.3333333333333333,0.5,2.5,4,8,3
XB-GENE-1003497,93,93.75,38.295778705578854,128.16666666666666,125.5,155,177,769,0
XB-GENE-1003512,30,39.75,22.69581459212249,54.5,48,69,88,327,0
XB-GENE-1003523,409,465.5,415.2186973953204,748.1666666666666,661,787.5,1528,4489,0
XB-GENE-1003548,26,29,9.30412095077588,36.166666666666664,36,40,51,217,0
XB-GENE-1003595,31,37.75,14.07716827585245,46.833333333333336,43,55.75,68,281,0
XB-GENE-1003603,28,48.5,22.241103090149704,60.333333333333336,61.5,73.75,89,362,0
XB-GENE-1003623,1858,3462.5,1423.1062738483963,4011.6666666666665,4076.5,4513.5,6142,24070,0
XB-GENE-1003655,54,107.5,76.66485505105975,152.5,138,211.25,252,915,0
XB-GENE-1003693,48,69.75,26.417797031546744,81.5,72.5,103,114,489,0
XB-GENE-1003715,182,248,61.96343007505852,273.6666666666667,273,298.75,367,1642,0
XB-GENE-1003770,1,1,1.6020819787597222,2.1666666666666665,1.5,2.75,5,13,0
XB-GENE-1003802,65,84.5,36.25281598257805,105.33333333333333,99,115,169,632,0
XB-GENE-1003813,44,59.5,27.759082597713252,73.83333333333333,67,79.75,124,443,0
XB-GENE-1003873,78,132.5,56.39296646450394,159.83333333333334,165,180.25,244,959,0
XB-GENE-1003886,2,3.75,4.96655480858378,7.666666666666667,7.5,10.5,15,46,0
XB-GENE-1003903,1005,1403,517.5970118409366,1758.3333333333333,2055.5,2074.25,2168,10550,0
XB-GENE-1003964,297,390.5,121.03387955444542,458,436,549.75,616,2748,0
XB-GENE-1003971,24,47.5,15.841927492154062,52.166666666666664,56.5,61.75,68,313,0
XB-GENE-1004025,31,37.75,18.24280680158621,52,51,65.75,75,312,0
XB-GENE-1004036,77,104,51.658171344586584,137.83333333333334,129,166.75,217,827,0
XB-GENE-1004076,0,0,0.5163977794943222,0.3333333333333333,0,0.75,1,2,4
XB-GENE-1004105,13,14.75,12.769755936064975,25.666666666666668,25,33,44,154,0
XB-GENE-1004114,438,500.5,184.7359376696009,639.1666666666666,596,796.5,873,3835,0
XB-GENE-1004132,115,135.75,54.21315953407131,182.33333333333334,195.5,220,244,1094,0
XB-GENE-1004145,103,150,65.18818911428664,185.5,172.5,221.25,285,1113,0
XB-GENE-1004162,94,138.25,57.238681559472234,173.66666666666666,174,212,249,1042,0
XB-GENE-1004184,336,383,154.11683879446787,504,484,601.5,730,3024,0
XB-GENE-1004195,0,0,0.5163977794943222,0.3333333333333333,0,0.75,1,2,4
XB-GENE-1004218,62,117.5,51.423729930840295,137,126,178,198,822,0
XB-GENE-1004231,8,9.5,11.707547423208101,18.666666666666668,15,26.5,36,112,0
XB-GENE-1004243,132,181.75,66.61956669527855,224.83333333333334,231.5,279,294,1349,0
XB-GENE-1004312,32,53.75,24.490134067960238,67.83333333333333,68.5,87.75,95,407,0
XB-GENE-1004339,74,76.75,25.222344590990478,99.16666666666667,96,122,128,595,0
XB-GENE-1004354,167,225.5,77.18484307168086,265.5,248.5,308.25,383,1593,0
XB-GENE-1004364,155,160.5,76.47417864874392,227.5,216.5,283.75,329,1365,0
XB-GENE-1004413,447,505,140.38767752192499,606.5,610,652,836,3639,0
XB-GENE-1004425,4,4.5,1.4719601443879744,5.833333333333333,6.5,7,7,35,0
XB-GENE-1004449,61,79.5,20.185803592293933,90.33333333333333,90,105,115,542,0
XB-GENE-1004458,42,70.25,38.82095653982095,90.66666666666667,88,101.25,156,544,0
XB-GENE-1004473,122,180.75,84.30183865136038,221,200,247,367,1326,0
XB-GENE-1004592,28,30,20.951531368056767,49.166666666666664,48.5,65.5,75,295,0
XB-GENE-1004605,97,134,57.96464439639046,161.5,137,196.25,249,969,0
XB-GENE-1004615,32,37.5,25.516008047237065,54.333333333333336,49,57.5,102,326,0
XB-GENE-1004641,122,130.5,54.04689321937632,172.66666666666666,158,205,256,1036,0
XB-GENE-1004666,121,178,87.29891179161399,224.5,193.5,296,336,1347,0
XB-GENE-1004679,22,28.25,15.131644546005786,37.833333333333336,35.5,42,64,227,0
XB-GENE-1004697,86,101.5,57.353000502734524,135.16666666666666,121.5,137,245,811,0
XB-GENE-1004715,371,448.25,228.71962457704993,593.6666666666666,513,697,980,3562,0
XB-GENE-1004735,145,171.25,80.77788476227059,226.33333333333334,210,254,366,1358,0
XB-GENE-1004748,214,219.25,57.749170268209625,266.8333333333333,250,308.5,350,1601,0
XB-GENE-1004762,7,7,3.488074922742725,9.833333333333334,8.5,12.25,15,59,0
XB-GENE-1004794,104,148.75,84.32180421852148,191.16666666666666,171.5,201.75,347,1147,0
XB-GENE-1004804,494,541.75,114.20755958633679,622.8333333333334,608.5,679,804,3737,0
XB-GENE-1004814,11,13,2.3664319132398464,14,13.5,14.75,18,84,0
XB-GENE-1004836,25,32.25,18.00740588387641,47.333333333333336,51.5,60.25,67,284,0
XB-GENE-1004848,266,299.5,89.60282733634395,364.3333333333333,341,442.5,476,2186,0
XB-GENE-1004886,736,814.75,221.96906691398843,987.6666666666666,967,1165,1261,5926,0
XB-GENE-1004917,53,64.75,43.742046896169214,95.83333333333333,88.5,109.25,172,575,0
XB-GENE-1004928,26,39.25,15.603418428878546,46.666666666666664,44,54,71,280,0
XB-GENE-1004939,4,9,25.765610155140255,23.666666666666668,16,23,74,142,0
XB-GENE-1004954,17,17.25,8.931218655181759,24.833333333333332,22.5,30.75,38,149,0
XB-GENE-1004965,254,311.5,122.59975530155026,391.5,358.5,471.5,573,2349,0
XB-GENE-1004974,0,1,0.983192080250175,1.1666666666666667,1,1,3,7,1
XB-GENE-1004981,0,0,1.5491933384829668,1,0.5,1,4,6,3
XB-GENE-1004988,15,21.25,10.329569206893384,27.5,25.5,33.5,43,165,0
XB-GENE-1005017,41,46.75,67.95488699620262,86.66666666666667,55.5,94.25,217,520,0
XB-GENE-1005029,9,10.75,10.931605554537724,20.5,20,28.5,35,123,0
XB-GENE-1005039,78,92.5,52.07558609047686,129.66666666666666,114,159.5,212,778,0
XB-GENE-1005050,20,24,12.324771803161306,34.5,36.5,42.25,50,207,0
XB-GENE-1005073,191,340,163.29686667743096,414.3333333333333,395,486,667,2486,0
XB-GENE-1005089,42,80.75,56.680390495008645,108.33333333333333,89,137,199,650,0
XB-GENE-1005108,143,151,45.98985395352617,180.66666666666666,160.5,199.25,260,1084,0
XB-GENE-1005120,94,122.75,40.602545076222334,140.83333333333334,136,143.25,215,845,0
XB-GENE-1005163,133,196.75,122.55882941129401,295.6666666666667,344,372.75,423,1774,0
XB-GENE-1005177,183,206.75,80.40398000099249,272,274,311.25,393,1632,0
XB-GENE-1005189,17,22.75,16.280868117722306,32.666666666666664,30.5,33.75,63,196,0
XB-GENE-1005200,77,87.25,34.85637196649512,115.16666666666667,111,140,163,691,0
XB-GENE-1005239,265,323,112.82021095530712,394,360,478,551,2364,0
XB-GENE-1005323,10,14.25,8.084965470963168,19.166666666666668,17,23.5,32,115,0
XB-GENE-1005338,69,80.5,26.830331094987752,99.33333333333333,93,120.5,135,596,0
XB-GENE-1005355,23,27.5,13.470956412470002,36.666666666666664,32,45.5,57,220,0
XB-GENE-1005365,199,205.5,74.16468162137555,270,255,329.25,368,1620,0
XB-GENE-1005376,75,88.25,44.28430873345546,112.5,101,112.25,198,675,0
XB-GENE-1005385,387,565.25,190.6847310789898,668.6666666666666,695,758,934,4012,0
XB-GENE-1005396,170,180.5,62.82807228195583,229.16666666666666,218,254,335,1375,0
XB-GENE-1005406,79,97.5,39.33276835752432,130.66666666666666,146,161.5,165,784,0
XB-GENE-1005416,106,144.75,82.94737287380876,204.33333333333334,199,250.25,328,1226,0
XB-GENE-1005429,241,382.5,194.7772231721837,493.8333333333333,499.5,552.75,809,2963,0
XB-GENE-1005530,241,309.5,109.40277266443783,368.8333333333333,330,452.5,516,2213,0
XB-GENE-1005539,192,269.75,147.8711150518135,373.6666666666667,399,418,601,2242,0
XB-GENE-1005566,264,353.25,118.65355732832735,426.3333333333333,433.5,487.5,595,2558,0
XB-GENE-1005578,440,607.5,204.78745078739567,711.5,664.5,882,957,4269,0
XB-GENE-1005594,29,40,11.519548602267365,46.5,48,54.5,60,279,0
XB-GENE-1005605,65,103.25,39.47530873850133,124.5,127,151.5,173,747,0
XB-GENE-1005621,11,28.25,15.740605663908447,34.833333333333336,36,40.75,58,209,0
XB-GENE-1005634,529,653.75,222.85959705608371,801,779,926,1132,4806,0
XB-GENE-1005657,71,77,39.60639678974429,112.33333333333333,113,139.25,164,674,0
XB-GENE-1005683,476,515.5,104.67218669095753,603.3333333333334,619,694.75,705,3620,0
XB-GENE-1005712,19,23.75,13.467244212037839,34.166666666666664,32,46.25,50,205,0
XB-GENE-1005726,100,124.75,50.82781390800382,153.66666666666666,132,196.25,218,922,0
XB-GENE-1005782,0,0,0.408248290463863,0.16666666666666666,0,0,1,1,5
XB-GENE-1005792,81,98.25,41.652931069333725,130.83333333333334,131,158.5,187,785,0
XB-GENE-1005821,399,524.5,218.69491687432213,698.3333333333334,807.5,848.25,884,4190,0
XB-GENE-1005838,62,65.5,21.94234870442694,85.33333333333333,86.5,99.25,115,512,0
XB-GENE-1005870,8,13.5,19.987496091306685,23.5,17.5,21.5,63,141,0
XB-GENE-1005886,1,2.25,1.0327955589886444,2.6666666666666665,3,3,4,16,0
XB-GENE-1005907,8,16,14.497126151988423,25.166666666666668,22.5,33.5,47,151,0
XB-GENE-1005938,118,125.75,43.816283122449654,160.66666666666666,148,197.25,218,964,0
XB-GENE-1005955,0,1,2.48327740429189,2.1666666666666665,1.5,2,7,13,1
XB-GENE-1005966,43,58.25,25.625508125043424,77.66666666666667,82,99,104,466,0
XB-GENE-1006009,0,0.75,19.239715867617864,15.166666666666666,8.5,22.25,49,91,2
XB-GENE-1006032,455,556.25,186.90041911848851,677.8333333333334,637,816.75,932,4067,0
XB-GENE-1006047,2,2.25,3.1885210782848317,5.166666666666667,5,7.75,9,31,0
XB-GENE-1006067,10,13,15.39372166393386,24.166666666666668,19,32.5,49,145,0
XB-GENE-1006081,14,21.75,16.045767874011723,29.333333333333332,25,29.75,60,176,0
XB-GENE-1006101,84,102.25,50.23013703611276,144.66666666666666,152,179.25,206,868,0
XB-GENE-1006110,34,44,24.293346139769767,60.166666666666664,55,71.25,100,361,0
XB-GENE-1006122,11,14,9.852241707685955,22.333333333333332,23,30.5,33,134,0
XB-GENE-1006134,348,452.25,220.19778987688923,590.6666666666666,521,748.75,900,3544,0
XB-GENE-1006159,82,101,44.49119763129182,133.66666666666666,127.5,170.5,188,802,0
XB-GENE-1006181,73,86.25,31.272991542223778,110,109.5,127.5,156,660,0
XB-GENE-1006193,16,18,19.01578291840754,31,25.5,34.5,66,186,0
XB-GENE-1006209,177,222.25,148.36902192394027,318.8333333333333,255,439.25,514,1913,0
XB-GENE-1006260,26,40.75,14.515508947329405,47.5,46.5,58.25,65,285,0
XB-GENE-1006271,125,132.5,37.25945070269645,165.33333333333334,164.5,199.5,205,992,0
XB-GENE-1006309,350,627.25,251.14192534634012,709.6666666666666,679.5,790.25,1112,4258,0
XB-GENE-1006336,291,309,117.33484847506587,403.6666666666667,372,505.5,549,2422,0
XB-GENE-1006367,27,39.25,14.675376201878665,47.833333333333336,48.5,58.5,65,287,0
XB-GENE-1006378,0,6.5,70.348892433830585,63.166666666666664,52,90,181,379,1
XB-GENE-1006390,38,48.75,25.695654626155502,67.33333333333333,64.5,81,107,404,0
XB-GENE-1006409,97,113.25,60.320532712059716,160.16666666666666,149,203.5,243,961,0
XB-GENE-1006426,104,130.5,54.038566474941454,165.83333333333334,159,188.25,254,995,0
XB-GENE-1006438,0,0,4.08248290463863,1.6666666666666667,0,0,10,10,5
XB-GENE-1006461,9,13.5,10.764137989949155,21.666666666666668,21.5,28.75,36,130,0
XB-GENE-1006529,2,3,2.136976056643281,4.166666666666667,3.5,4.75,8,25,0
XB-GENE-1006541,229,344.5,191.77973476534655,428.6666666666667,405.5,413.25,792,2572,0
XB-GENE-1006600,143,179.5,89.77174759726284,245.83333333333334,232.5,306.5,374,1475,0
XB-GENE-1006620,248,418.75,156.57766975742953,483.1666666666667,468.5,592.5,678,2899,0
XB-GENE-1006643,1348,1825.5,469.35349151785374,2050.5,2033,2411.5,2595,12303,0
XB-GENE-1006655,133,168.75,75.26397987528075,210.33333333333334,177.5,256.75,325,1262,0
XB-GENE-1006686,20,30.25,8.099382692526634,33,33.5,36.75,44,198,0
XB-GENE-1006695,56,78.25,46.18838237767877,101.83333333333333,90,107,188,611,0
XB-GENE-1006717,22,30.25,19.562719647329203,41.5,34.5,49.25,75,249,0
XB-GENE-1006737,47,73,27.1544962513884,88.16666666666667,90.5,109.5,118,529,0
XB-GENE-1006757,78,95.5,36.662878592203676,121.16666666666667,116,147,171,727,0
XB-GENE-1006781,23,36.75,16.314615124687027,44.166666666666664,40.5,51.75,70,265,0
XB-GENE-1006792,346,410.5,173.5403891509601,525.6666666666666,463,670.75,749,3154,0
XB-GENE-1006800,7,8.5,4.88535225614967,12.333333333333334,11.5,16,19,74,0
XB-GENE-1006818,22,25,13.42261772780059,34.166666666666664,28.5,43.25,54,205,0
XB-GENE-1006830,557,651.75,151.24472442590078,737.8333333333334,699,828.75,964,4427,0
XB-GENE-1006841,159,177,53.35791100358659,221.66666666666666,227.5,256.25,290,1330,0
XB-GENE-1006863,51,69.25,33.66105563803171,90.66666666666667,82.5,115.25,137,544,0
XB-GENE-1006876,0,0,0.8366600265340756,0.5,0,0.75,2,3,4
XB-GENE-1006885,169,196,78.91366590563808,252.16666666666666,236,294.75,375,1513,0
XB-GENE-1006898,146,236.75,123.66729559588501,309,289,404.25,468,1854,0
XB-GENE-1006919,34,46.75,22.915060549778175,61.5,64,66.25,99,369,0
XB-GENE-1006936,33,41.25,31.129835635073096,62.666666666666664,59,67.75,119,376,0
XB-GENE-1006950,52,94.5,28.268356867706338,99.5,97,119,131,597,0
XB-GENE-1007000,21,31.25,12.596295751794122,36.666666666666664,32.5,43.5,56,220,0
XB-GENE-1007013,12,18.5,9.025888691240695,24.666666666666668,26.5,30,36,148,0
XB-GENE-1007026,134,162.5,101.12170884632043,252,264.5,328.25,371,1512,0
XB-GENE-1007038,22,23,14.445299120013633,29.666666666666668,24,25.75,59,178,0
XB-GENE-1007055,225,259.25,122.48863892894992,361.3333333333333,374.5,416.25,543,2168,0
XB-GENE-1007091,6,6.5,7.1949056051255225,12.166666666666666,9.5,17,23,73,0
XB-GENE-1007116,675,1125,530.5208761208178,1392,1382,1566.25,2246,8352,0
XB-GENE-1007143,16,21.5,18.80070920648119,37.666666666666664,38.5,51.75,61,226,0
XB-GENE-1007158,63,75.25,29.235252692596998,99.5,107,116.25,136,597,0
XB-GENE-1007170,53,73.75,38.74403179845897,93.5,86,97.5,165,561,0
XB-GENE-1007182,0,0.25,1.505545305418162,1.3333333333333333,1,1.75,4,8,2
XB-GENE-1007195,0,0,3.710345895825168,2.1666666666666665,0,3,9,13,4
XB-GENE-1007210,19,38.25,33.5797558061401,53,40,60.5,114,318,0
XB-GENE-1007229,116,188.75,113.59694831581818,248.33333333333334,209,319.25,418,1490,0
XB-GENE-1007241,206,215.5,63.05130186337683,268.3333333333333,254.5,326.5,342,1610,0
XB-GENE-1007252,139,152,45.80684082827222,184.33333333333334,172.5,205,261,1106,0
XB-GENE-1007263,0,1,4.5789372857319925,4.833333333333333,5,9,9,29,1
XB-GENE-1007284,80,90.5,34.94376434596975,114.33333333333333,104.5,129.75,173,686,0
XB-GENE-1007301,55,90.5,55.42833210552163,124.5,118.5,154,208,747,0
XB-GENE-1007318,256,308.75,126.17078372851088,391.3333333333333,351,474.25,580,2348,0
XB-GENE-1007351,56,66.25,29.59335511000175,82.83333333333333,73,88,138,497,0
XB-GENE-1007361,660,688.5,554.3819682012273,1114.8333333333333,967,1317.5,2065,6689,0
XB-GENE-1007380,9,12.75,8.477420991472977,18.333333333333332,18.5,19.75,33,110,0
XB-GENE-1007407,25,53.75,41.26701669210735,75.83333333333333,66,97.75,140,455,0
XB-GENE-1007442,86,119.25,45.26661757483838,143.33333333333334,134.5,167,213,860,0
XB-GENE-1007455,0,0,1.2110601416389966,0.6666666666666666,0,0.75,3,4,4
XB-GENE-1007496,0,0,1.3291601358251257,1.1666666666666667,1,2,3,7,3
XB-GENE-1007517,18,27.25,24.434947650172422,39.333333333333336,34.5,36.5,87,236,0
XB-GENE-1007528,50,85.5,29.51892048613341,97.83333333333333,100,119.75,130,587,0
XB-GENE-1007550,877,1056,343.7367694423549,1256.8333333333333,1126.5,1538.25,1703,7541,0
XB-GENE-1007563,0,0.25,0.5163977794943222,0.6666666666666666,1,1,1,4,2
XB-GENE-1007573,57,81.5,40.4907396820557,105.5,95.5,133.5,162,633,0
XB-GENE-1007582,13,16,17.2356220272628,27.333333333333332,25.5,26.75,60,164,0
XB-GENE-1007591,46,50.25,34.701104689428355,75.83333333333333,63.5,92.5,134,455,0
XB-GENE-1007605,126,141,36.711941744705726,170.83333333333334,178.5,190.5,219,1025,0
XB-GENE-1007670,719,725.5,146.55783841200716,846,795,958.25,1052,5076,0
XB-GENE-1007712,51,71.75,22.81593010741983,84.83333333333333,86,104.75,108,509,0
XB-GENE-1007734,0,1.25,8.286535263104035,5.333333333333333,2.5,3.75,22,32,1
XB-GENE-1007747,8,9.25,8.612007121842542,15.166666666666666,13,16.75,31,91,0
XB-GENE-1007890,126,146.75,47.28530427098889,178.5,175,193.5,258,1071,0
XB-GENE-1007899,3,4.25,2.4289915602982237,5.5,5,5.75,10,33,0
XB-GENE-1007936,431,709.75,288.67836773821483,844,832,979.75,1271,5064,0
XB-GENE-1007957,474,567.5,186.26289664521667,699.3333333333334,674,846.5,938,4196,0
XB-GENE-1007970,3,6,11.426577206962138,14.833333333333334,15,18,34,89,0
XB-GENE-1007985,278,373.25,183.7321419893645,504.5,502,613.5,764,3027,0
XB-GENE-1007998,427,589,261.29249255703206,782.1666666666666,824,990,1062,4693,0
XB-GENE-1008024,189,222.25,104.15501268141955,294.6666666666667,269.5,341.5,468,1768,0
XB-GENE-1008056,92,107.75,45.263671967704965,145,145.5,177.25,204,870,0
XB-GENE-1008065,40,53,20.69782597279241,64,57,76.75,95,384,0
XB-GENE-1008083,40,46.5,16.382917933017914,57,52,65,84,342,0
XB-GENE-1008117,48,58,27.35994639370967,77.83333333333333,75,89.75,122,467,0
XB-GENE-1008127,218,288.75,119.74709460636892,363.1666666666667,343.5,429,546,2179,0
XB-GENE-1008136,43,59,26.603884428155723,74.83333333333333,67.5,95.5,110,449,0
XB-GENE-1008149,388,493.25,210.847812414547,663,741,784.75,898,3978,0
XB-GENE-1008320,97,103.75,49.95998398718719,142,125,177.75,213,852,0
XB-GENE-1008330,65,90.5,37.13758204299251,112,105.5,134,167,672,0
XB-GENE-1008343,389,507.75,199.52284748034916,635.8333333333334,601.5,799.5,881,3815,0
XB-GENE-1008373,0,0,0.408248290463863,0.16666666666666666,0,0,1,1,5
XB-GENE-1008388,1,3,3.40587727318528,5,4,7.25,10,30,0
XB-GENE-1008405,121,166.5,49.688697574666485,189.83333333333334,182,220,260,1139,0
XB-GENE-1008444,0,0.5,2.065591117977289,2.3333333333333335,2.5,3.75,5,14,2
XB-GENE-1008476,18,26,10.815112882751926,32.166666666666664,30,41.5,45,193,0
XB-GENE-1008501,13,16,6.024948132556827,19.5,17,24.75,27,117,0
XB-GENE-1008542,49,85.5,46.5292022999177,114.83333333333333,121.5,140.25,177,689,0
XB-GENE-1008553,13,16.5,11.994443157840495,25.333333333333332,25.5,27.75,46,152,0
XB-GENE-1008574,230,336.75,194.8460075717916,485.8333333333333,505.5,637.5,712,2915,0
XB-GENE-1008585,0,0,0.408248290463863,0.16666666666666666,0,0,1,1,5
XB-GENE-1008599,34,55,28.152560570340075,68.16666666666667,57.5,89.25,106,409,0
XB-GENE-1008633,38,65,38.09811893869127,82.33333333333333,77,86.75,151,494,0
XB-GENE-1008656,78,110.25,54.46252534235506,141.83333333333334,134.5,159.5,234,851,0
XB-GENE-1008683,48,53.75,26.296387584609413,72.5,63.5,87.5,114,435,0
XB-GENE-1008693,760,818.5,329.5308280975646,1013.8333333333334,830,1173,1561,6083,0
XB-GENE-1008704,39,47.5,19.91983935678197,57,50,58.5,95,342,0
XB-GENE-1008737,213,302.5,131.07809377110527,382.6666666666667,368,471,561,2296,0
XB-GENE-1008751,669,837.75,314.6520300268218,1064.5,1042,1322.75,1448,6387,0
XB-GENE-1008764,44,47,21.951461606614416,65.33333333333333,63,79.75,95,392,0
XB-GENE-1008776,153,199.5,87.54979535479605,261.8333333333333,262,309.5,390,1571,0
XB-GENE-1008789,329,363.75,180.53549974081736,500.6666666666667,452,596.5,792,3004,0
XB-GENE-1008802,0,0,0,0,0,0,0,0,6
XB-GENE-1008815,55,97.25,31.4621465680056,107.33333333333333,108,129.25,143,644,0
XB-GENE-1008842,3,3.75,4.88535225614967,7.666666666666667,6.5,10.75,15,46,0
XB-GENE-1008861,710,1376.75,683.6172662145585,1694.8333333333333,1657.5,2058.25,2669,10169,0
XB-GENE-1008920,929,1661.75,659.3223035814882,1909.5,1884,2174.5,2901,11457,0
XB-GENE-1008948,569,756.25,295.66698609528027,941.8333333333334,897.5,1142.25,1354,5651,0
XB-GENE-1008957,5100,5334.25,1402.5573309732001,6453.333333333333,6196.5,7244.75,8586,38720,0
XB-GENE-1008976,153,199.5,78.75891483931623,250.16666666666666,244.5,289.5,370,1501,0
XB-GENE-1008989,88,118.5,44.57540427934072,139.16666666666666,132,144.75,220,835,0
XB-GENE-1009032,5,5,4.69041575982343,9,7.5,13,15,54,0
XB-GENE-1009048,62,81.5,32.07127479017114,99.83333333333333,91,119.25,148,599,0
XB-GENE-1009077,0,0,0.5163977794943222,0.3333333333333333,0,0.75,1,2,4
XB-GENE-1009094,2,3.75,2.588435821108957,5.5,6,6.75,9,33,0
XB-GENE-1009106,37,42.25,25.752669764511797,64,60,86.75,95,384,0
XB-GENE-1009196,0,0,0.5163977794943222,0.3333333333333333,0,0.75,1,2,4
XB-GENE-1009216,288,330.25,124.34414608925772,423.6666666666667,399.5,514.5,595,2542,0
