ensembl_gene_id,min,lowerq,sd,mean,median,upperq,max,total,n_zero
ENSMUSG00000020717,0,1.33604255226441,3.251116242886322,4.033895410091277,3.04368005485065,7.4107347342494,10.9104776880627,2827.7606824739846,106
ENSMUSG00000021427,0,7.07152881735321,2.022769137787704,7.919074160793214,8.48811341610577,9.38583018053558,11.2728199308795,5551.270986716043,1
ENSMUSG00000021624,0,0,1.6834380620923441,0.6963328655473928,0,0,9.25917213987472,488.1293387487224,535
ENSMUSG00000021728,0,6.77867420908962,2.7308254267195826,8.10431336749605,9.01840080839203,10.081708853988,12.3159601453303,5681.123670614732,2
ENSMUSG00000021733,0,0,2.8506247426626903,2.4963410150226544,1.44916653551731,4.21814369478443,10.1694165914814,1749.9350515308806,248
ENSMUSG00000021756,0,0,2.5770902906562294,2.057375007609975,1.24619245493276,2.68411758724706,10.8779872484825,1442.2198803345925,263
ENSMUSG00000021759,0,0,1.5049030738230988,0.7164100124169643,0,1.07528768987915,9.8741529219226,502.20341870429195,482
ENSMUSG00000021939,0,5.23393782023086,2.679164403747177,7.193649377506403,8.2720941892725,9.21520518600327,11.0469032884661,5042.748213631988,9
ENSMUSG00000022015,0,0,1.0717932567204032,0.3941060290040937,0,0,9.32754785388162,276.2683263318697,546
ENSMUSG00000022037,0,0,1.424121162130387,0.5711713604871291,0,0.443805093287397,9.40163776064524,400.39112370147757,524
ENSMUSG00000022103,0,0,1.121515458439031,0.950498581971485,0.907174197510881,1.64604746272203,10.0969652605714,666.2995059620109,316
ENSMUSG00000022225,0,0,0.1816603940641275,0.023764971907940243,0,0,2.69155351515005,16.65924530746611,687
ENSMUSG00000022309,0,6.32890118722933,2.521062842657473,7.853599474626208,8.4944596682519,9.69437453832821,12.7567731698223,5505.373231712972,5
ENSMUSG00000022514,0,0,2.2041673850197294,1.5753694646182288,1.00257353959637,2.05309225484564,9.77772831286392,1104.3339946973783,301
ENSMUSG00000022636,0,0,2.9955996455647624,2.860500364487454,1.79263941773274,5.1889276936391,10.3377024722684,2005.2107555057053,230
ENSMUSG00000022657,0,0,2.8584174806576415,1.75768950099744,0,2.00385858989412,11.0804420128216,1232.1403401992054,380
ENSMUSG00000022661,0,0,2.472244166140704,1.3611640059941161,0,1.5967842057628,9.80014441383539,954.1759682018754,446
ENSMUSG00000022667,0,0,2.816243132772631,1.6990763109357276,0,1.90469250219605,10.5848731126688,1191.0524939659451,402
ENSMUSG00000022687,0,0,1.0103392840681866,0.24350224424776967,0,0,9.18162272637163,170.69507321768654,627
ENSMUSG00000022797,0,2.28881520226007,2.3651344315202736,3.884643434153531,3.25838974396132,4.89854130221885,11.1478825743048,2723.135047341625,29
ENSMUSG00000022816,0,0,2.672071292537496,1.9043266354875659,0.903714255010423,2.3988689404737,10.6558057242753,1334.9329714767837,318
ENSMUSG00000022883,0,0,0.9378489540726024,0.634227018479859,0,1.25681734740944,9.82454375097124,444.5931399543811,423
ENSMUSG00000022901,0,0,2.13544128538198,0.8755663195898666,0,0,9.84637107670239,613.7719900324965,529
ENSMUSG00000022967,0,1.51948702976855,3.0550976371982532,3.7513828970585608,2.57002367181177,6.80848316546163,10.2179262287161,2629.719410838051,95
ENSMUSG00000023088,0,1.53750253583906,2.9789634627082595,3.823667633720665,2.74970356012693,6.74733415960075,10.4331169075742,2680.3910112381864,92
ENSMUSG00000023132,0,0,0.5716984646752199,0.0999681673452228,0,0,12.2194962779927,70.07768530900118,656
ENSMUSG00000023175,1.16606186021408,7.65339240855176,1.654023335006256,8.079407141688655,8.49328919444084,9.09883283958944,11.188281460102,5663.664406323748,0
ENSMUSG00000023274,0,0,1.5298923532141069,0.5726997892325931,0,0,11.1203880200867,401.46255225204783,546
ENSMUSG00000023942,0,2.54683186689166,2.8199681839069117,5.2505037539350345,5.82242607974824,7.84981359514823,9.91259343788636,3680.6031315084592,24
ENSMUSG00000023960,0,0,2.747589412652454,1.733937482590459,0,2.03006982819687,10.5357819364229,1215.4901752959117,369
ENSMUSG00000023961,0,0,2.953215897926534,2.4537480554535174,1.39806903053399,3.38620592764702,9.96375335219531,1720.0773868729154,249
ENSMUSG00000023972,0,0,1.9696125299263336,0.8443595908510475,0,0.770966200087333,9.62481621955338,591.8960731865843,514
ENSMUSG00000024053,0,0,1.793951585165321,1.5025759244379666,1.23677971703827,2.23435858631838,9.15470777707452,1053.3057230310146,270
ENSMUSG00000024109,0,2.68375781082967,2.429719842240212,4.546020885833112,4.38936221065314,6.27689235182855,10.1657961973849,3186.7606409690115,27
ENSMUSG00000024270,0,0.427739541074558,3.2333231541191405,3.3020447242562536,2.0239334647463,6.7292510099568,10.4425233077773,2314.733351703634,175
ENSMUSG00000024413,0,0,2.924719956746236,2.327201205555328,1.08028710965617,4.34197833793974,9.84400183412713,1631.3680450942848,312
ENSMUSG00000024462,0,0,2.921686645110993,2.269563764394802,1.0486721262209,4.17827837115351,10.2664393068364,1590.9641988407564,322
ENSMUSG00000024614,0,1.05198874323537,3.218772313124098,3.7158832926413763,2.57999994613417,6.90910666241532,10.845192372082,2604.8341881416045,143
ENSMUSG00000024620,0,0,2.3008471755713407,1.2706954903400935,0,1.59517396655746,9.15739272157087,890.7575387284056,443
ENSMUSG00000024621,0,0,1.9754110634582356,1.703414328573645,1.48691493421134,2.31666408271937,10.6119516860824,1194.093444330125,230
ENSMUSG00000024670,0,0,1.6982666077032689,0.8913050514360649,0,1.39159397244371,9.32452238081496,624.8048410566814,475
ENSMUSG00000024673,0,0,0.596559499190377,0.12065325402962594,0,0,11.8381266540343,84.57793107476778,650
ENSMUSG00000024887,0,0,2.0008460006888096,0.9506887616200861,0,1.07703574254678,9.32600597183446,666.4328218956804,487
ENSMUSG00000025008,0,0,2.31683979747807,1.2516964197051736,0,1.53903465197768,9.79996387903109,877.4391902133267,425
ENSMUSG00000025020,0,0,0.8227809229643518,0.15178301929485813,0,0,10.2222594655489,106.39989652569554,657
ENSMUSG00000025089,0,0,1.041684047051869,0.2996302713018203,0,0,9.33564629886473,210.04082018257606,595
ENSMUSG00000025351,0,5.13727931184059,2.708666544664404,6.53481413447593,7.48857768454898,8.47967018712103,11.8661830674398,4580.904708267627,22
ENSMUSG00000025780,0,1.68814585626761,3.375082015803245,4.7985999582037024,4.52217344943642,8.20565938088467,10.7859962907618,3363.8185707007956,81
ENSMUSG00000025790,0,1.28501768017846,3.184824533219614,3.9191659606610716,2.9355675713767,7.17381647485101,10.5286835008601,2747.335338423411,119
ENSMUSG00000025809,0,3.82654534248725,2.6679972934205605,6.152937426090963,6.6339258302502,8.49118836117195,11.3846780762913,4313.209135689765,8
ENSMUSG00000025969,0,0,0.8239122007958192,0.4087347825694699,0,0.66238508872719,7.48698835222785,286.52308258119837,518
ENSMUSG00000025986,0,0,2.994459330309003,2.728378141563756,1.66968861416431,4.6675638136976,10.0859856568133,1912.593077236193,225
ENSMUSG00000026012,0,0,0.9816732556903545,0.3146599751176792,0,0,9.16988481467269,220.5766425574931,582
ENSMUSG00000026072,0,0,3.252735880671823,2.9241232792484553,1.53066543289568,6.21574056751657,10.2998369915159,2049.810418753167,253
ENSMUSG00000026073,0,0,1.3814917334452788,0.41301431677181333,0,0,9.98175365795684,289.52303605704117,585
ENSMUSG00000026285,0,0,0.7207048758151995,0.09038479558280968,0,0,10.001446582288,63.35974170354958,678
