xenbase_gene_id,min,lowerq,sd,mean,median,upperq,max,total,n_zero
XB-GENE-962180,16,25,25.25404258067739,43.833333333333336,41,60,79,263,0
XB-GENE-962194,977,1186,572.1043319768403,1674.1666666666667,1774,2077,2352,10045,0
XB-GENE-962228,45,52.25,20.06987792688336,67,64.5,76.75,99,402,0
XB-GENE-962237,81,87.25,36.93101677452166,118.5,118.5,134,177,711,0
XB-GENE-962251,13,14.5,7.730890418746515,20.166666666666668,19.5,21.5,34,121,0
XB-GENE-962272,52,62.75,43.45419043851429,96.66666666666667,95,111.5,169,580,0
XB-GENE-962294,1265,1755.5,1114.5498493412786,2528.1666666666665,2322.5,3237.5,4150,15169,0
XB-GENE-962306,233,286.5,92.67074331560455,337.3333333333333,303.5,396.25,476,2024,0
XB-GENE-962331,56,119.75,118.99691872761524,213.33333333333334,255,284.5,345,1280,0
XB-GENE-962349,697,710.25,200.42222099025514,839.3333333333334,756.5,874.75,1217,5036,0
XB-GENE-962375,11,12.25,4.589843860815601,16.333333333333332,17,19.5,22,98,0
XB-GENE-962390,111,130.25,50.85436723297879,171.16666666666666,175.5,199.75,242,1027,0
XB-GENE-962421,193,214.25,140.73473866343969,329.6666666666667,309.5,403.25,549,1978,0
XB-GENE-962460,53,63.5,69.90398176546645,113.16666666666667,88,143.25,233,679,0
XB-GENE-962471,138,184.75,110.16064027894295,238.83333333333334,217,230.5,452,1433,0
XB-GENE-962484,30,36,27.98868819124374,55.166666666666664,48.5,61.75,106,331,0
XB-GENE-962498,20,31.25,13.880441875771343,38.666666666666664,40,42,61,232,0
XB-GENE-962516,22,26.25,10.545141061171254,35,37,41.75,48,210,0
XB-GENE-962538,71,84.5,24.460171708309815,96.5,91,99,142,579,0
XB-GENE-962561,92,96.5,38.04558669105612,129.66666666666666,123.5,161.75,177,778,0
XB-GENE-962574,36,40.25,16.94304183630161,51.333333333333336,47,55.25,82,308,0
XB-GENE-962583,59,68.5,23.661501783840066,84.66666666666667,79.5,97.25,122,508,0
XB-GENE-962618,26,38.25,23.27802969898154,56.666666666666664,63,70.5,85,340,0
XB-GENE-962628,505,590.5,286.0331565862018,806.1666666666666,830,864.75,1285,4837,0
XB-GENE-962649,319,378.75,94.47045393490319,441.6666666666667,435.5,510.25,565,2650,0
XB-GENE-962672,106,173.75,75.95634711244786,222.16666666666666,256.5,274.75,287,1333,0
XB-GENE-962683,317,442,240.8815061394295,634.5,703,784.75,917,3807,0
XB-GENE-962696,29,31.5,13.337915879176926,41.5,40,44.75,65,249,0
XB-GENE-962708,374,391,156.61641037898934,520.5,477,644.75,732,3123,0
XB-GENE-962714,144,178.25,125.7575710113179,272.1666666666667,242,358.25,451,1633,0
XB-GENE-962728,127,136.25,66.30661103288772,186.16666666666666,167.5,215.25,298,1117,0
XB-GENE-962737,177,210.5,85.88519468841336,277.6666666666667,281,322.25,404,1666,0
XB-GENE-962751,21,29,13.662601021279464,36.333333333333336,33,40.75,60,218,0
XB-GENE-962765,104,107.5,28.8420988602887,129.33333333333334,118.5,151.25,169,776,0
XB-GENE-962781,1229,1343.5,643.2357784410524,1776.6666666666667,1671.5,1818.75,2986,10660,0
